`201120120AB845`	`SF0525`	NULL	`A- 12`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120AB929`	`SF0525`	NULL	`A- 30`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120ACA12`	`AF0240`	NULL	`3`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120ACA19`	`AF0340`	NULL	`A- 13`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120ACA4`	`AF0340`	NULL	`A- 4`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120ACR101`	`AF0240`	NULL	`4`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120ACR104`	`AF0240`	NULL	`5`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120ACR30`	`AF0240`	NULL	`2`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB105`	`SF0280`	NULL	`6`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB111`	`SF0280`	NULL	`7`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB127`	`SF0280`	NULL	`36`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB139`	`SF0280`	NULL	`48`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB14`	`SF0280`	NULL	`41`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB185`	`SF0280`	NULL	`30`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB191`	`SF0520`	NULL	`A- 1`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB192`	`SF0520`	NULL	`A- 2`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB199`	`SF0280`	NULL	`24`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB205`	`SF0280`	NULL	`25`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB211`	`SF0280`	NULL	`2`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:01	`0`	NULL
`201120120SB214`	`AF0340`	NULL	`A- 20`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB223`	`SF0280`	NULL	`19`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB263`	`SF0280`	NULL	`31`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB28`	`SF0280`	NULL	`4`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB29`	`SF0280`	NULL	`22`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB296`	`SF0280`	NULL	`15`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB317`	`AF0340`	NULL	`A- 14`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB334`	`SF0280`	NULL	`26`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB336`	`AF0340`	NULL	`A- 11`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB350`	`SF0280`	NULL	`8`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB356`	`SF0280`	NULL	`20`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB364`	`SF0280`	NULL	`27`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB376`	`AF0340`	NULL	`A- 5`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB386`	`SF0280`	NULL	`12`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB408`	`SF0280`	NULL	`49`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB411`	`AF0340`	NULL	`A- 8`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB416`	`SF0280`	NULL	`42`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB419`	`AF0340`	NULL	`A- 21`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB427`	`SF0280`	NULL	`46`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB439`	`SF0280`	NULL	`28`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB442`	`SF0280`	NULL	`50`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB448`	`SF0280`	NULL	`9`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB450`	`SF0280`	NULL	`21`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB469`	`SF0280`	NULL	`43`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB488`	`AF0320`	NULL	`9`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB488`	`SF0360`	NULL	`55`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB503`	`SF0280`	NULL	`37`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB505`	`AF0340`	NULL	`A- 15`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB508`	`SF0280`	NULL	`44`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB512`	`SF0280`	NULL	`32`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB518`	`AF0250`	NULL	`6`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB538`	`SF0280`	NULL	`38`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB547`	`SF0280`	NULL	`33`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB568`	`AF0340`	NULL	`A- 17`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 16:04:01	`0`	NULL
`201120120SB586`	`SF0280`	NULL	`39`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB590`	`SF0280`	NULL	`16`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB601`	`SF0280`	NULL	`51`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
`201120120SB671`	`SF0280`	NULL	`17`	2012-02-16 00:00:00	NULL	`LEG_ESI`	2012-02-15 15:55:02	`0`	NULL
